         #_time (fs)    site                 |m|                 m%x                 m%y                 m%z
      5.75400000E-01       2      1.00000000E+00      1.85896370E-03      7.68273558E-06      9.99998272E-01
      5.75500000E-01       1      1.00000000E+00     -1.85644289E-03     -3.82623611E-05      9.99998276E-01
      5.75500000E-01       2      1.00000000E+00      1.85644289E-03      3.82623611E-05      9.99998276E-01
      5.75600000E-01       1      1.00000000E+00     -1.85342213E-03     -6.87611190E-05      9.99998280E-01
      5.75600000E-01       2      1.00000000E+00      1.85342213E-03      6.87611190E-05      9.99998280E-01
      5.75700000E-01       1      1.00000000E+00     -1.84990340E-03     -9.91708868E-05      9.99998284E-01
      5.75700000E-01       2      1.00000000E+00      1.84990340E-03      9.91708868E-05      9.99998284E-01
      5.75800000E-01       1      1.00000000E+00     -1.84588881E-03     -1.29483585E-04      9.99998288E-01
      5.75800000E-01       2      1.00000000E+00      1.84588881E-03      1.29483585E-04      9.99998288E-01
      5.75900000E-01       1      1.00000000E+00     -1.84138058E-03     -1.59691179E-04      9.99998292E-01
      5.75900000E-01       2      1.00000000E+00      1.84138058E-03      1.59691179E-04      9.99998292E-01
      5.76000000E-01       1      1.00000000E+00     -1.83638110E-03     -1.89785682E-04      9.99998296E-01
      5.76000000E-01       2      1.00000000E+00      1.83638110E-03      1.89785682E-04      9.99998296E-01
      5.76100000E-01       1      1.00000000E+00     -1.83089284E-03     -2.19759155E-04      9.99998300E-01
      5.76100000E-01       2      1.00000000E+00      1.83089284E-03      2.19759155E-04      9.99998300E-01
      5.76200000E-01       1      1.00000000E+00     -1.82491843E-03     -2.49603711E-04      9.99998304E-01
      5.76200000E-01       2      1.00000000E+00      1.82491843E-03      2.49603711E-04      9.99998304E-01
      5.76300000E-01       1      1.00000000E+00     -1.81846063E-03     -2.79311518E-04      9.99998308E-01
      5.76300000E-01       2      1.00000000E+00      1.81846063E-03      2.79311518E-04      9.99998308E-01
      5.76400000E-01       1      1.00000000E+00     -1.81152229E-03     -3.08874795E-04      9.99998311E-01
      5.76400000E-01       2      1.00000000E+00      1.81152229E-03      3.08874795E-04      9.99998311E-01
      5.76500000E-01       1      1.00000000E+00     -1.80410643E-03     -3.38285824E-04      9.99998315E-01
      5.76500000E-01       2      1.00000000E+00      1.80410643E-03      3.38285824E-04      9.99998315E-01
      5.76600000E-01       1      1.00000000E+00     -1.79621615E-03     -3.67536941E-04      9.99998319E-01
      5.76600000E-01       2      1.00000000E+00      1.79621615E-03      3.67536941E-04      9.99998319E-01
      5.76700000E-01       1      1.00000000E+00     -1.78785470E-03     -3.96620546E-04      9.99998323E-01
      5.76700000E-01       2      1.00000000E+00      1.78785470E-03      3.96620546E-04      9.99998323E-01
      5.76800000E-01       1      1.00000000E+00     -1.77902545E-03     -4.25529103E-04      9.99998327E-01
      5.76800000E-01       2      1.00000000E+00      1.77902545E-03      4.25529103E-04      9.99998327E-01
      5.76900000E-01       1      1.00000000E+00     -1.76973188E-03     -4.54255137E-04      9.99998331E-01
      5.76900000E-01       2      1.00000000E+00      1.76973188E-03      4.54255137E-04      9.99998331E-01
      5.77000000E-01       1      1.00000000E+00     -1.75997758E-03     -4.82791245E-04      9.99998335E-01
      5.77000000E-01       2      1.00000000E+00      1.75997758E-03      4.82791245E-04      9.99998335E-01
      5.77100000E-01       1      1.00000000E+00     -1.74976628E-03     -5.11130090E-04      9.99998339E-01
      5.77100000E-01       2      1.00000000E+00      1.74976628E-03      5.11130090E-04      9.99998339E-01
      5.77200000E-01       1      1.00000000E+00     -1.73910182E-03     -5.39264405E-04      9.99998342E-01
      5.77200000E-01       2      1.00000000E+00      1.73910182E-03      5.39264405E-04      9.99998342E-01
      5.77300000E-01       1      1.00000000E+00     -1.72798814E-03     -5.67186997E-04      9.99998346E-01
      5.77300000E-01       2      1.00000000E+00      1.72798814E-03      5.67186997E-04      9.99998346E-01
      5.77400000E-01       1      1.00000000E+00     -1.71642930E-03     -5.94890746E-04      9.99998350E-01
      5.77400000E-01       2      1.00000000E+00      1.71642930E-03      5.94890746E-04      9.99998350E-01
      5.77500000E-01       1      1.00000000E+00     -1.70442948E-03     -6.22368611E-04      9.99998354E-01
      5.77500000E-01       2      1.00000000E+00      1.70442948E-03      6.22368611E-04      9.99998354E-01
      5.77600000E-01       1      1.00000000E+00     -1.69199296E-03     -6.49613624E-04      9.99998358E-01
      5.77600000E-01       2      1.00000000E+00      1.69199296E-03      6.49613624E-04      9.99998358E-01
      5.77700000E-01       1      1.00000000E+00     -1.67912414E-03     -6.76618901E-04      9.99998361E-01
      5.77700000E-01       2      1.00000000E+00      1.67912414E-03      6.76618901E-04      9.99998361E-01
      5.77800000E-01       1      1.00000000E+00     -1.66582752E-03     -7.03377636E-04      9.99998365E-01
      5.77800000E-01       2      1.00000000E+00      1.66582752E-03      7.03377636E-04      9.99998365E-01
      5.77900000E-01       1      1.00000000E+00     -1.65210771E-03     -7.29883107E-04      9.99998369E-01
      5.77900000E-01       2      1.00000000E+00      1.65210771E-03      7.29883107E-04      9.99998369E-01
      5.78000000E-01       1      1.00000000E+00     -1.63796942E-03     -7.56128677E-04      9.99998373E-01
      5.78000000E-01       2      1.00000000E+00      1.63796942E-03      7.56128677E-04      9.99998373E-01
      5.78100000E-01       1      1.00000000E+00     -1.62341747E-03     -7.82107795E-04      9.99998376E-01
      5.78100000E-01       2      1.00000000E+00      1.62341747E-03      7.82107795E-04      9.99998376E-01
      5.78200000E-01       1      1.00000000E+00     -1.60845676E-03     -8.07813996E-04      9.99998380E-01
      5.78200000E-01       2      1.00000000E+00      1.60845676E-03      8.07813996E-04      9.99998380E-01
      5.78300000E-01       1      1.00000000E+00     -1.59309233E-03     -8.33240906E-04      9.99998384E-01
      5.78300000E-01       2      1.00000000E+00      1.59309233E-03      8.33240906E-04      9.99998384E-01
      5.78400000E-01       1      1.00000000E+00     -1.57732928E-03     -8.58382242E-04      9.99998388E-01
      5.78400000E-01       2      1.00000000E+00      1.57732928E-03      8.58382242E-04      9.99998388E-01
      5.78500000E-01       1      1.00000000E+00     -1.56117283E-03     -8.83231812E-04      9.99998391E-01
      5.78500000E-01       2      1.00000000E+00      1.56117283E-03      8.83231812E-04      9.99998391E-01
      5.78600000E-01       1      1.00000000E+00     -1.54462829E-03     -9.07783519E-04      9.99998395E-01
      5.78600000E-01       2      1.00000000E+00      1.54462829E-03      9.07783519E-04      9.99998395E-01
      5.78700000E-01       1      1.00000000E+00     -1.52770106E-03     -9.32031360E-04      9.99998399E-01
      5.78700000E-01       2      1.00000000E+00      1.52770106E-03      9.32031360E-04      9.99998399E-01
      5.78800000E-01       1      1.00000000E+00     -1.51039663E-03     -9.55969428E-04      9.99998402E-01
      5.78800000E-01       2      1.00000000E+00      1.51039663E-03      9.55969428E-04      9.99998402E-01
      5.78900000E-01       1      1.00000000E+00     -1.49272058E-03     -9.79591917E-04      9.99998406E-01
      5.78900000E-01       2      1.00000000E+00      1.49272058E-03      9.79591917E-04      9.99998406E-01
      5.79000000E-01       1      1.00000000E+00     -1.47467858E-03     -1.00289312E-03      9.99998410E-01
      5.79000000E-01       2      1.00000000E+00      1.47467858E-03      1.00289312E-03      9.99998410E-01
      5.79100000E-01       1      1.00000000E+00     -1.45627641E-03     -1.02586742E-03      9.99998413E-01
      5.79100000E-01       2      1.00000000E+00      1.45627641E-03      1.02586742E-03      9.99998413E-01
      5.79200000E-01       1      1.00000000E+00     -1.43751988E-03     -1.04850932E-03      9.99998417E-01
      5.79200000E-01       2      1.00000000E+00      1.43751988E-03      1.04850932E-03      9.99998417E-01
      5.79300000E-01       1      1.00000000E+00     -1.41841494E-03     -1.07081342E-03      9.99998421E-01
      5.79300000E-01       2      1.00000000E+00      1.41841494E-03      1.07081342E-03      9.99998421E-01
      5.79400000E-01       1      1.00000000E+00     -1.39896759E-03     -1.09277442E-03      9.99998424E-01
      5.79400000E-01       2      1.00000000E+00      1.39896759E-03      1.09277442E-03      9.99998424E-01
      5.79500000E-01       1      1.00000000E+00     -1.37918392E-03     -1.11438712E-03      9.99998428E-01
      5.79500000E-01       2      1.00000000E+00      1.37918392E-03      1.11438712E-03      9.99998428E-01
      5.79600000E-01       1      1.00000000E+00     -1.35907009E-03     -1.13564644E-03      9.99998432E-01
      5.79600000E-01       2      1.00000000E+00      1.35907009E-03      1.13564644E-03      9.99998432E-01
      5.79700000E-01       1      1.00000000E+00     -1.33863234E-03     -1.15654740E-03      9.99998435E-01
      5.79700000E-01       2      1.00000000E+00      1.33863234E-03      1.15654740E-03      9.99998435E-01
      5.79800000E-01       1      1.00000000E+00     -1.31787699E-03     -1.17708513E-03      9.99998439E-01
      5.79800000E-01       2      1.00000000E+00      1.31787699E-03      1.17708513E-03      9.99998439E-01
      5.79900000E-01       1      1.00000000E+00     -1.29681042E-03     -1.19725488E-03      9.99998442E-01
      5.79900000E-01       2      1.00000000E+00      1.29681042E-03      1.19725488E-03      9.99998442E-01
      5.80000000E-01       1      1.00000000E+00     -1.27543908E-03     -1.21705199E-03      9.99998446E-01
      5.80000000E-01       2      1.00000000E+00      1.27543908E-03      1.21705199E-03      9.99998446E-01
      5.80100000E-01       1      1.00000000E+00     -1.25376951E-03     -1.23647194E-03      9.99998450E-01
      5.80100000E-01       2      1.00000000E+00      1.25376951E-03      1.23647194E-03      9.99998450E-01
      5.80200000E-01       1      1.00000000E+00     -1.23180829E-03     -1.25551030E-03      9.99998453E-01
      5.80200000E-01       2      1.00000000E+00      1.23180829E-03      1.25551030E-03      9.99998453E-01
      5.80300000E-01       1      1.00000000E+00     -1.20956208E-03     -1.27416276E-03      9.99998457E-01
      5.80300000E-01       2      1.00000000E+00      1.20956208E-03      1.27416276E-03      9.99998457E-01
      5.80400000E-01       1      1.00000000E+00     -1.18703760E-03     -1.29242513E-03      9.99998460E-01
      5.80400000E-01       2      1.00000000E+00      1.18703760E-03      1.29242513E-03      9.99998460E-01
      5.80500000E-01       1      1.00000000E+00     -1.16424161E-03     -1.31029333E-03      9.99998464E-01
      5.80500000E-01       2      1.00000000E+00      1.16424161E-03      1.31029333E-03      9.99998464E-01
      5.80600000E-01       1      1.00000000E+00     -1.14118096E-03     -1.32776341E-03      9.99998467E-01
      5.80600000E-01       2      1.00000000E+00      1.14118096E-03      1.32776341E-03      9.99998467E-01
      5.80700000E-01       1      1.00000000E+00     -1.11786255E-03     -1.34483152E-03      9.99998471E-01
      5.80700000E-01       2      1.00000000E+00      1.11786255E-03      1.34483152E-03      9.99998471E-01
      5.80800000E-01       1      1.00000000E+00     -1.09429331E-03     -1.36149394E-03      9.99998474E-01
      5.80800000E-01       2      1.00000000E+00      1.09429331E-03      1.36149394E-03      9.99998474E-01
      5.80900000E-01       1      1.00000000E+00     -1.07048024E-03     -1.37774707E-03      9.99998478E-01
      5.80900000E-01       2      1.00000000E+00      1.07048024E-03      1.37774707E-03      9.99998478E-01
      5.81000000E-01       1      1.00000000E+00     -1.04643040E-03     -1.39358741E-03      9.99998481E-01
      5.81000000E-01       2      1.00000000E+00      1.04643040E-03      1.39358741E-03      9.99998481E-01
      5.81100000E-01       1      1.00000000E+00     -1.02215088E-03     -1.40901160E-03      9.99998485E-01
      5.81100000E-01       2      1.00000000E+00      1.02215088E-03      1.40901160E-03      9.99998485E-01
      5.81200000E-01       1      1.00000000E+00     -9.97648826E-04     -1.42401640E-03      9.99998488E-01
      5.81200000E-01       2      1.00000000E+00      9.97648826E-04      1.42401640E-03      9.99998488E-01
      5.81300000E-01       1      1.00000000E+00     -9.72931425E-04     -1.43859869E-03      9.99998492E-01
      5.81300000E-01       2      1.00000000E+00      9.72931425E-04      1.43859869E-03      9.99998492E-01
      5.81400000E-01       1      1.00000000E+00     -9.48005906E-04     -1.45275548E-03      9.99998495E-01
      5.81400000E-01       2      1.00000000E+00      9.48005906E-04      1.45275548E-03      9.99998495E-01
      5.81500000E-01       1      1.00000000E+00     -9.22879539E-04     -1.46648387E-03      9.99998499E-01
      5.81500000E-01       2      1.00000000E+00      9.22879539E-04      1.46648387E-03      9.99998499E-01
      5.81600000E-01       1      1.00000000E+00     -8.97559634E-04     -1.47978112E-03      9.99998502E-01
      5.81600000E-01       2      1.00000000E+00      8.97559634E-04      1.47978112E-03      9.99998502E-01
      5.81700000E-01       1      1.00000000E+00     -8.72053532E-04     -1.49264461E-03      9.99998506E-01
      5.81700000E-01       2      1.00000000E+00      8.72053532E-04      1.49264461E-03      9.99998506E-01
      5.81800000E-01       1      1.00000000E+00     -8.46368612E-04     -1.50507181E-03      9.99998509E-01
      5.81800000E-01       2      1.00000000E+00      8.46368612E-04      1.50507181E-03      9.99998509E-01
      5.81900000E-01       1      1.00000000E+00     -8.20512284E-04     -1.51706036E-03      9.99998513E-01
      5.81900000E-01       2      1.00000000E+00      8.20512284E-04      1.51706036E-03      9.99998513E-01
      5.82000000E-01       1      1.00000000E+00     -7.94491986E-04     -1.52860801E-03      9.99998516E-01
      5.82000000E-01       2      1.00000000E+00      7.94491986E-04      1.52860801E-03      9.99998516E-01
      5.82100000E-01       1      1.00000000E+00     -7.68315184E-04     -1.53971260E-03      9.99998519E-01
      5.82100000E-01       2      1.00000000E+00      7.68315184E-04      1.53971260E-03      9.99998519E-01
      5.82200000E-01       1      1.00000000E+00     -7.41989370E-04     -1.55037216E-03      9.99998523E-01
      5.82200000E-01       2      1.00000000E+00      7.41989370E-04      1.55037216E-03      9.99998523E-01
      5.82300000E-01       1      1.00000000E+00     -7.15522061E-04     -1.56058479E-03      9.99998526E-01
      5.82300000E-01       2      1.00000000E+00      7.15522061E-04      1.56058479E-03      9.99998526E-01
      5.82400000E-01       1      1.00000000E+00     -6.88920791E-04     -1.57034874E-03      9.99998530E-01
      5.82400000E-01       2      1.00000000E+00      6.88920791E-04      1.57034874E-03      9.99998530E-01
      5.82500000E-01       1      1.00000000E+00     -6.62193117E-04     -1.57966238E-03      9.99998533E-01
      5.82500000E-01       2      1.00000000E+00      6.62193117E-04      1.57966238E-03      9.99998533E-01
      5.82600000E-01       1      1.00000000E+00     -6.35346612E-04     -1.58852422E-03      9.99998536E-01
      5.82600000E-01       2      1.00000000E+00      6.35346612E-04      1.58852422E-03      9.99998536E-01
      5.82700000E-01       1      1.00000000E+00     -6.08388862E-04     -1.59693289E-03      9.99998540E-01
      5.82700000E-01       2      1.00000000E+00      6.08388862E-04      1.59693289E-03      9.99998540E-01
      5.82800000E-01       1      1.00000000E+00     -5.81327469E-04     -1.60488713E-03      9.99998543E-01
      5.82800000E-01       2      1.00000000E+00      5.81327469E-04      1.60488713E-03      9.99998543E-01
      5.82900000E-01       1      1.00000000E+00     -5.54170044E-04     -1.61238582E-03      9.99998547E-01
      5.82900000E-01       2      1.00000000E+00      5.54170044E-04      1.61238582E-03      9.99998547E-01
      5.83000000E-01       1      1.00000000E+00     -5.26924205E-04     -1.61942798E-03      9.99998550E-01
      5.83000000E-01       2      1.00000000E+00      5.26924205E-04      1.61942798E-03      9.99998550E-01
      5.83100000E-01       1      1.00000000E+00     -4.99597580E-04     -1.62601273E-03      9.99998553E-01
      5.83100000E-01       2      1.00000000E+00      4.99597580E-04      1.62601273E-03      9.99998553E-01
      5.83200000E-01       1      1.00000000E+00     -4.72197799E-04     -1.63213934E-03      9.99998557E-01
      5.83200000E-01       2      1.00000000E+00      4.72197799E-04      1.63213934E-03      9.99998557E-01
      5.83300000E-01       1      1.00000000E+00     -4.44732496E-04     -1.63780719E-03      9.99998560E-01
      5.83300000E-01       2      1.00000000E+00      4.44732496E-04      1.63780719E-03      9.99998560E-01
      5.83400000E-01       1      1.00000000E+00     -4.17209303E-04     -1.64301579E-03      9.99998563E-01
      5.83400000E-01       2      1.00000000E+00      4.17209303E-04      1.64301579E-03      9.99998563E-01
      5.83500000E-01       1      1.00000000E+00     -3.89635852E-04     -1.64776479E-03      9.99998567E-01
      5.83500000E-01       2      1.00000000E+00      3.89635852E-04      1.64776479E-03      9.99998567E-01
      5.83600000E-01       1      1.00000000E+00     -3.62019771E-04     -1.65205394E-03      9.99998570E-01
      5.83600000E-01       2      1.00000000E+00      3.62019771E-04      1.65205394E-03      9.99998570E-01
      5.83700000E-01       1      1.00000000E+00     -3.34368681E-04     -1.65588315E-03      9.99998573E-01
      5.83700000E-01       2      1.00000000E+00      3.34368681E-04      1.65588315E-03      9.99998573E-01
      5.83800000E-01       1      1.00000000E+00     -3.06690197E-04     -1.65925241E-03      9.99998576E-01
      5.83800000E-01       2      1.00000000E+00      3.06690197E-04      1.65925241E-03      9.99998576E-01
      5.83900000E-01       1      1.00000000E+00     -2.78991921E-04     -1.66216189E-03      9.99998580E-01
      5.83900000E-01       2      1.00000000E+00      2.78991921E-04      1.66216189E-03      9.99998580E-01
      5.84000000E-01       1      1.00000000E+00     -2.51281446E-04     -1.66461183E-03      9.99998583E-01
      5.84000000E-01       2      1.00000000E+00      2.51281446E-04      1.66461183E-03      9.99998583E-01
      5.84100000E-01       1      1.00000000E+00     -2.23566348E-04     -1.66660264E-03      9.99998586E-01
      5.84100000E-01       2      1.00000000E+00      2.23566348E-04      1.66660264E-03      9.99998586E-01
      5.84200000E-01       1      1.00000000E+00     -1.95854188E-04     -1.66813484E-03      9.99998589E-01
      5.84200000E-01       2      1.00000000E+00      1.95854188E-04      1.66813484E-03      9.99998589E-01
      5.84300000E-01       1      1.00000000E+00     -1.68152510E-04     -1.66920904E-03      9.99998593E-01
      5.84300000E-01       2      1.00000000E+00      1.68152510E-04      1.66920904E-03      9.99998593E-01
      5.84400000E-01       1      1.00000000E+00     -1.40468836E-04     -1.66982604E-03      9.99998596E-01
      5.84400000E-01       2      1.00000000E+00      1.40468836E-04      1.66982604E-03      9.99998596E-01
      5.84500000E-01       1      1.00000000E+00     -1.12810667E-04     -1.66998669E-03      9.99998599E-01
      5.84500000E-01       2      1.00000000E+00      1.12810667E-04      1.66998669E-03      9.99998599E-01
      5.84600000E-01       1      1.00000000E+00     -8.51854781E-05     -1.66969202E-03      9.99998602E-01
      5.84600000E-01       2      1.00000000E+00      8.51854781E-05      1.66969202E-03      9.99998602E-01
      5.84700000E-01       1      1.00000000E+00     -5.76007201E-05     -1.66894316E-03      9.99998606E-01
      5.84700000E-01       2      1.00000000E+00      5.76007201E-05      1.66894316E-03      9.99998606E-01
      5.84800000E-01       1      1.00000000E+00     -3.00638146E-05     -1.66774134E-03      9.99998609E-01
      5.84800000E-01       2      1.00000000E+00      3.00638146E-05      1.66774134E-03      9.99998609E-01
      5.84900000E-01       1      1.00000000E+00     -2.58215328E-06     -1.66608795E-03      9.99998612E-01
      5.84900000E-01       2      1.00000000E+00      2.58215328E-06      1.66608795E-03      9.99998612E-01
      5.85000000E-01       1      1.00000000E+00      2.48369042E-05     -1.66398448E-03      9.99998615E-01
      5.85000000E-01       2      1.00000000E+00     -2.48369042E-05      1.66398448E-03      9.99998615E-01
      5.85100000E-01       1      1.00000000E+00      5.21860324E-05     -1.66143253E-03      9.99998618E-01
      5.85100000E-01       2      1.00000000E+00     -5.21860324E-05      1.66143253E-03      9.99998618E-01
      5.85200000E-01       1      1.00000000E+00      7.94579415E-05     -1.65843383E-03      9.99998622E-01
      5.85200000E-01       2      1.00000000E+00     -7.94579415E-05      1.65843383E-03      9.99998622E-01
      5.85300000E-01       1      1.00000000E+00      1.06645380E-04     -1.65499023E-03      9.99998625E-01
      5.85300000E-01       2      1.00000000E+00     -1.06645380E-04      1.65499023E-03      9.99998625E-01
      5.85400000E-01       1      1.00000000E+00      1.33741135E-04     -1.65110370E-03      9.99998628E-01
      5.85400000E-01       2      1.00000000E+00     -1.33741135E-04      1.65110370E-03      9.99998628E-01
      5.85500000E-01       1      1.00000000E+00      1.60738037E-04     -1.64677630E-03      9.99998631E-01
      5.85500000E-01       2      1.00000000E+00     -1.60738037E-04      1.64677630E-03      9.99998631E-01
      5.85600000E-01       1      1.00000000E+00      1.87628958E-04     -1.64201024E-03      9.99998634E-01
      5.85600000E-01       2      1.00000000E+00     -1.87628958E-04      1.64201024E-03      9.99998634E-01
      5.85700000E-01       1      1.00000000E+00      2.14406817E-04     -1.63680783E-03      9.99998637E-01
      5.85700000E-01       2      1.00000000E+00     -2.14406817E-04      1.63680783E-03      9.99998637E-01
      5.85800000E-01       1      1.00000000E+00      2.41064579E-04     -1.63117148E-03      9.99998641E-01
      5.85800000E-01       2      1.00000000E+00     -2.41064579E-04      1.63117148E-03      9.99998641E-01
      5.85900000E-01       1      1.00000000E+00      2.67595258E-04     -1.62510373E-03      9.99998644E-01
      5.85900000E-01       2      1.00000000E+00     -2.67595258E-04      1.62510373E-03      9.99998644E-01
      5.86000000E-01       1      1.00000000E+00      2.93991919E-04     -1.61860723E-03      9.99998647E-01
      5.86000000E-01       2      1.00000000E+00     -2.93991919E-04      1.61860723E-03      9.99998647E-01
      5.86100000E-01       1      1.00000000E+00      3.20247680E-04     -1.61168474E-03      9.99998650E-01
      5.86100000E-01       2      1.00000000E+00     -3.20247680E-04      1.61168474E-03      9.99998650E-01
      5.86200000E-01       1      1.00000000E+00      3.46355712E-04     -1.60433913E-03      9.99998653E-01
      5.86200000E-01       2      1.00000000E+00     -3.46355712E-04      1.60433913E-03      9.99998653E-01
      5.86300000E-01       1      1.00000000E+00      3.72309243E-04     -1.59657336E-03      9.99998656E-01
      5.86300000E-01       2      1.00000000E+00     -3.72309243E-04      1.59657336E-03      9.99998656E-01
      5.86400000E-01       1      1.00000000E+00      3.98101558E-04     -1.58839053E-03      9.99998659E-01
      5.86400000E-01       2      1.00000000E+00     -3.98101558E-04      1.58839053E-03      9.99998659E-01
      5.86500000E-01       1      1.00000000E+00      4.23726003E-04     -1.57979382E-03      9.99998662E-01
      5.86500000E-01       2      1.00000000E+00     -4.23726003E-04      1.57979382E-03      9.99998662E-01
      5.86600000E-01       1      1.00000000E+00      4.49175983E-04     -1.57078652E-03      9.99998665E-01
      5.86600000E-01       2      1.00000000E+00     -4.49175983E-04      1.57078652E-03      9.99998665E-01
      5.86700000E-01       1      1.00000000E+00      4.74444966E-04     -1.56137205E-03      9.99998669E-01
      5.86700000E-01       2      1.00000000E+00     -4.74444966E-04      1.56137205E-03      9.99998669E-01
      5.86800000E-01       1      1.00000000E+00      4.99526485E-04     -1.55155390E-03      9.99998672E-01
      5.86800000E-01       2      1.00000000E+00     -4.99526485E-04      1.55155390E-03      9.99998672E-01
      5.86900000E-01       1      1.00000000E+00      5.24414140E-04     -1.54133567E-03      9.99998675E-01
      5.86900000E-01       2      1.00000000E+00     -5.24414140E-04      1.54133567E-03      9.99998675E-01
      5.87000000E-01       1      1.00000000E+00      5.49101596E-04     -1.53072107E-03      9.99998678E-01
      5.87000000E-01       2      1.00000000E+00     -5.49101596E-04      1.53072107E-03      9.99998678E-01
      5.87100000E-01       1      1.00000000E+00      5.73582589E-04     -1.51971391E-03      9.99998681E-01
      5.87100000E-01       2      1.00000000E+00     -5.73582589E-04      1.51971391E-03      9.99998681E-01
      5.87200000E-01       1      1.00000000E+00      5.97850926E-04     -1.50831809E-03      9.99998684E-01
      5.87200000E-01       2      1.00000000E+00     -5.97850926E-04      1.50831809E-03      9.99998684E-01
      5.87300000E-01       1      1.00000000E+00      6.21900485E-04     -1.49653761E-03      9.99998687E-01
      5.87300000E-01       2      1.00000000E+00     -6.21900485E-04      1.49653761E-03      9.99998687E-01
      5.87400000E-01       1      1.00000000E+00      6.45725217E-04     -1.48437656E-03      9.99998690E-01
      5.87400000E-01       2      1.00000000E+00     -6.45725217E-04      1.48437656E-03      9.99998690E-01
      5.87500000E-01       1      1.00000000E+00      6.69319151E-04     -1.47183914E-03      9.99998693E-01
      5.87500000E-01       2      1.00000000E+00     -6.69319151E-04      1.47183914E-03      9.99998693E-01
      5.87600000E-01       1      1.00000000E+00      6.92676390E-04     -1.45892962E-03      9.99998696E-01
      5.87600000E-01       2      1.00000000E+00     -6.92676390E-04      1.45892962E-03      9.99998696E-01
      5.87700000E-01       1      1.00000000E+00      7.15791117E-04     -1.44565239E-03      9.99998699E-01
      5.87700000E-01       2      1.00000000E+00     -7.15791117E-04      1.44565239E-03      9.99998699E-01
      5.87800000E-01       1      1.00000000E+00      7.38657592E-04     -1.43201189E-03      9.99998702E-01
      5.87800000E-01       2      1.00000000E+00     -7.38657592E-04      1.43201189E-03      9.99998702E-01
      5.87900000E-01       1      1.00000000E+00      7.61270158E-04     -1.41801270E-03      9.99998705E-01
      5.87900000E-01       2      1.00000000E+00     -7.61270158E-04      1.41801270E-03      9.99998705E-01
      5.88000000E-01       1      1.00000000E+00      7.83623240E-04     -1.40365945E-03      9.99998708E-01
      5.88000000E-01       2      1.00000000E+00     -7.83623240E-04      1.40365945E-03      9.99998708E-01
      5.88100000E-01       1      1.00000000E+00      8.05711345E-04     -1.38895685E-03      9.99998711E-01
      5.88100000E-01       2      1.00000000E+00     -8.05711345E-04      1.38895685E-03      9.99998711E-01
      5.88200000E-01       1      1.00000000E+00      8.27529067E-04     -1.37390974E-03      9.99998714E-01
      5.88200000E-01       2      1.00000000E+00     -8.27529067E-04      1.37390974E-03      9.99998714E-01
      5.88300000E-01       1      1.00000000E+00      8.49071085E-04     -1.35852299E-03      9.99998717E-01
      5.88300000E-01       2      1.00000000E+00     -8.49071085E-04      1.35852299E-03      9.99998717E-01
      5.88400000E-01       1      1.00000000E+00      8.70332164E-04     -1.34280158E-03      9.99998720E-01
      5.88400000E-01       2      1.00000000E+00     -8.70332164E-04      1.34280158E-03      9.99998720E-01
      5.88500000E-01       1      1.00000000E+00      8.91307161E-04     -1.32675056E-03      9.99998723E-01
      5.88500000E-01       2      1.00000000E+00     -8.91307161E-04      1.32675056E-03      9.99998723E-01
      5.88600000E-01       1      1.00000000E+00      9.11991020E-04     -1.31037508E-03      9.99998726E-01
      5.88600000E-01       2      1.00000000E+00     -9.11991020E-04      1.31037508E-03      9.99998726E-01
      5.88700000E-01       1      1.00000000E+00      9.32378776E-04     -1.29368033E-03      9.99998729E-01
      5.88700000E-01       2      1.00000000E+00     -9.32378776E-04      1.29368033E-03      9.99998729E-01
      5.88800000E-01       1      1.00000000E+00      9.52465557E-04     -1.27667159E-03      9.99998731E-01
      5.88800000E-01       2      1.00000000E+00     -9.52465557E-04      1.27667159E-03      9.99998731E-01
      5.88900000E-01       1      1.00000000E+00      9.72246585E-04     -1.25935424E-03      9.99998734E-01
      5.88900000E-01       2      1.00000000E+00     -9.72246585E-04      1.25935424E-03      9.99998734E-01
      5.89000000E-01       1      1.00000000E+00      9.91717174E-04     -1.24173369E-03      9.99998737E-01
      5.89000000E-01       2      1.00000000E+00     -9.91717174E-04      1.24173369E-03      9.99998737E-01
      5.89100000E-01       1      1.00000000E+00      1.01087274E-03     -1.22381545E-03      9.99998740E-01
      5.89100000E-01       2      1.00000000E+00     -1.01087274E-03      1.22381545E-03      9.99998740E-01
      5.89200000E-01       1      1.00000000E+00      1.02970878E-03     -1.20560507E-03      9.99998743E-01
      5.89200000E-01       2      1.00000000E+00     -1.02970878E-03      1.20560507E-03      9.99998743E-01
      5.89300000E-01       1      1.00000000E+00      1.04822090E-03     -1.18710820E-03      9.99998746E-01
      5.89300000E-01       2      1.00000000E+00     -1.04822090E-03      1.18710820E-03      9.99998746E-01
      5.89400000E-01       1      1.00000000E+00      1.06640482E-03     -1.16833054E-03      9.99998749E-01
      5.89400000E-01       2      1.00000000E+00     -1.06640482E-03      1.16833054E-03      9.99998749E-01
      5.89500000E-01       1      1.00000000E+00      1.08425632E-03     -1.14927784E-03      9.99998752E-01
      5.89500000E-01       2      1.00000000E+00     -1.08425632E-03      1.14927784E-03      9.99998752E-01
      5.89600000E-01       1      1.00000000E+00      1.10177131E-03     -1.12995594E-03      9.99998755E-01
      5.89600000E-01       2      1.00000000E+00     -1.10177131E-03      1.12995594E-03      9.99998755E-01
